track_id,user_id,playcount
TRXGIBZ128F427CE2B,b64cdd1a0bd907e5e00b39e345194768e330d652,2
TRCTZRO128F1488FC1,b64cdd1a0bd907e5e00b39e345194768e330d652,2
TRVLPDN128E07889D1,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRNPKRK128F429831C,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRFCJQM128F428D30A,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TREEOJN128F148C86A,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRYQHBW128E0784785,b64cdd1a0bd907e5e00b39e345194768e330d652,2
TRPHPKY128F428D304,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRFYVIE128F148C86E,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRPRGAC128F428D310,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRRKODA128F146DE22,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRCKWGF12903CD2DCD,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRBLJBU128F934147B,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRVGDMZ128F428D313,b64cdd1a0bd907e5e00b39e345194768e330d652,1
TRDNHAW128F429DB9A,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRWRUCY128F424351B,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRFRGTX12903CF7AB1,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRMJCWE128F42396CD,17aa9f6dbdf753831da8f38c71b66b64373de613,2
TRQIPME12903CFDBB6,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRRXFHO128EF3550BC,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRDJDUD128F931B10C,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRBVNWT128F93173BA,17aa9f6dbdf753831da8f38c71b66b64373de613,2
TRQIBME128F93173C5,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRQMZCQ128EF3453BF,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRBHQZM128F42A52D2,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRDLCNU128F93173BD,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRAANSZ128F425DD63,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRQWDNH128F93173BE,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRTPWWP128F1486DF3,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TREWJOK128F92E16C0,17aa9f6dbdf753831da8f38c71b66b64373de613,5
TRSWJHK128F429EA6F,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRWIFBN128F9308699,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRRUZLF128F42396D0,17aa9f6dbdf753831da8f38c71b66b64373de613,2
TRMPCGW128F92E0670,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRBMCGS128F92D2C27,17aa9f6dbdf753831da8f38c71b66b64373de613,5
TRJNMNC128F427ED16,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRWCIAX128F42925BD,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRGVKBK128F429EA2D,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRMAZHI12903D0E5C8,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRATTGW128F427A82D,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRGRPEU128F932BD78,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRCOFIC128F93173C1,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRFHZSQ128F1486DEB,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRHFGRN128F427EFC3,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRYSPOW128F4280A46,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRXQJWG12903CFA160,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRFXWSD128F93173BF,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRBGSFN128F9324F03,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TROMNVI128F14979B9,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRETYEB128F4283EA6,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TRMVAFP128F14563A9,17aa9f6dbdf753831da8f38c71b66b64373de613,1
TROMKCG128F9320C09,d6589314c0a9bcbca4fee0c93b14bc402363afea,1
TRBNYBX128F422EC61,d6589314c0a9bcbca4fee0c93b14bc402363afea,7
TRLVQME128F931BAF3,d6589314c0a9bcbca4fee0c93b14bc402363afea,6
TRYIKBI128F426FFF2,d6589314c0a9bcbca4fee0c93b14bc402363afea,6
TRMMCDR128F423AB03,d6589314c0a9bcbca4fee0c93b14bc402363afea,6
TRXWAZC128F9314B3E,d6589314c0a9bcbca4fee0c93b14bc402363afea,6
TRVEULA128F92D8276,d6589314c0a9bcbca4fee0c93b14bc402363afea,18
TRRSCIC128F92CC95B,d6589314c0a9bcbca4fee0c93b14bc402363afea,7
TRPMNLR128F1468C5B,d6589314c0a9bcbca4fee0c93b14bc402363afea,4
TRLATHU128F92FC275,5a905f000fc1ff3df7ca807d57edb608863db05d,11
TRMKFPN128F42858C3,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRTSSUT128F1472A51,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRNJLKP128F427CE28,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRGAOLV128E0789D40,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TREAQSX128E07818CA,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRUMDRI128F424FEFC,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRGASNY128F14696B0,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRDZTKM128F42629E7,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRXPJQB128EF33FB4D,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TROHCFR128F92DDDA9,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRBIYUC12903CC766E,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRYVEAL128F92F8A00,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRWFJOB128F4298317,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TREJTYD128F4261B09,5a905f000fc1ff3df7ca807d57edb608863db05d,15
TRPXIWX128F429831F,5a905f000fc1ff3df7ca807d57edb608863db05d,11
TRUQDZW128F9316A80,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRYXWBM12903CC766C,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRAECHJ12903CC36DA,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRFAOTA128E07989E0,5a905f000fc1ff3df7ca807d57edb608863db05d,9
TRANEZZ128F92FFC06,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRJGDTG128F421CE22,5a905f000fc1ff3df7ca807d57edb608863db05d,6
TRVYHQK128F4233819,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TRKOYXI128F423381A,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRZNSVZ128F9316F6B,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRRQETO128F42902AB,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TROIPAS128F92FFC35,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TREOBUF128F4281B19,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRMMVUG128E078A24A,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRUSJGD128F427562C,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRCWMJP12903CAB227,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRXSWJL128F427EEFA,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRCIVWB128F92FDBB3,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRTDLDY12903CF7FF7,5a905f000fc1ff3df7ca807d57edb608863db05d,17
TRDFBPD12903CA9CF3,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRFOGKI128F4250E65,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TRJAQLF128F4243D6A,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRXPSPE128EF33FB50,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRLIZMW128F42858B7,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRMIKES128F92FFBF4,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRRLMBZ128F42BA561,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRAZORC128F426C323,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRJKUUT128F4247F5E,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRQHCBJ12903CAB21C,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TREYOMU128F149F9B1,5a905f000fc1ff3df7ca807d57edb608863db05d,8
TRLWRXI128F92D8944,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRVRUUG128F427AF89,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRSRHBC128F425F1A8,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRXJUGX128F42629F8,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRFLOVK128F14696AD,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TROSBSJ128F427CE2C,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRVKFAI128F92FFC0A,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRASJTL12903CCD30C,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRSLSAA128F930C4E6,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRVPSZF128F147DF97,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRVKJMI128F1490EBA,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRPATTF128F9316B5F,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRXTGOV128E0780C92,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRHLNKY12903CEB0DA,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRORDNM128F427560D,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRNJNGM128EF359E21,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TREGQMP128F4233816,5a905f000fc1ff3df7ca807d57edb608863db05d,6
TRWKMSV128F92F0240,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRHSMXC12903CCD313,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRCZFIV128F425DE1C,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRTIMWD128F427CE31,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRGKPNR128F427A71A,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRXKEMH128F423381D,5a905f000fc1ff3df7ca807d57edb608863db05d,6
TRDYMST12903CCD314,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRGEQUX128E0785E24,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRCURLL128F92FFC22,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRBHUYM128E07989DB,5a905f000fc1ff3df7ca807d57edb608863db05d,18
TRPFJPH128F427A71D,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TREMWWD128F92FFBDC,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRRKXNQ128F9339002,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRBFCSM128F42629F1,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRMNCGB128F4281AD5,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRLBBTE128F42858C1,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TROPMOC128F427AF98,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRXVLCB128F42629ED,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRJRBWA128F9317175,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRRYLYK128F92F89F6,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRDAUST128F1472A54,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRSORBF128F425DE16,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRSVTRT12903CB450E,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRFWGOJ128E0780C8B,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRBNWKN128F425F18F,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRTJQLR128E0788AED,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TROEGQQ12903CCD316,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRISMJG128E07989DA,5a905f000fc1ff3df7ca807d57edb608863db05d,28
TRFUGIV128F932E354,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRLKAPQ128F92D8945,5a905f000fc1ff3df7ca807d57edb608863db05d,9
TRQGHWL128EF33FB48,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TRJUQIJ128F9316B52,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRVXCWD128F42606B3,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRJLGXB128F93043EA,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TRIWVJF128E07863FE,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TRUWPMO128F92F89DC,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRCTZRO128F1488FC1,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRSYLIP128F92F0244,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRFOCFY128E07989DD,5a905f000fc1ff3df7ca807d57edb608863db05d,17
TRMYZFA128F146DE4E,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRGDQFS128F933AD5C,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRZCIWG128F4248B25,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TREVSTG128E079245D,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRQGIOA128F425FD6D,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRCJPGW128F92DDDA2,5a905f000fc1ff3df7ca807d57edb608863db05d,6
TRNPKRK128F429831C,5a905f000fc1ff3df7ca807d57edb608863db05d,7
TRWZFIC128F933BCA3,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRDYYKS128F4275626,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRLTISM128F424FEFB,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRIAGDA128F4296176,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRDYRIK128F9317174,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRERPOK128F4284833,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRZYWCD128F425C7FD,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRWMXEH128F9317169,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRNIQYK12903CCD224,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRPBUZQ128F92FFC28,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TROUVVZ128F425FD4D,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRUINQU128F14A66A6,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRIVDZY12903CC7671,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRNQKFJ128F427561F,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TRIOTLQ128E0789D3B,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRGMWUO128F42902B4,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRUOJJS128F145C256,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TREXNUE128F92FFC12,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRCCTUC128F1472A5C,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRKOCXI128F9316B54,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRUQEKG128F9310309,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRIMECG128F92D0147,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRERPLQ128F425C904,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRABOVH128F427D3B4,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TRADEOV128F9330E3B,5a905f000fc1ff3df7ca807d57edb608863db05d,12
TRPUIDY128F92F0234,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRIDQJA12903CE29CC,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRQMAUR128F427563B,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TRFOGQC12903CA9D2E,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRKSEEY12903CCD312,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRNEJRG128F425FD88,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRKGAYQ128F42827ED,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRBYDKJ12903CA9D33,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRGYDZL128F42629DD,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRZNAHL128F9327D5A,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRBTCYJ128F92F9586,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRERDGD128F14A7AF4,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRGSGZG128F9317172,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRQLWDC128F42396CF,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRAXFUV128F4275634,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRIUICN128F4233815,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TRSZBPP128F42507C0,5a905f000fc1ff3df7ca807d57edb608863db05d,4
TRODQGV128F425FD7E,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRDPDDI128F42559AF,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRQPRPK12903CCF3B6,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRSWNEG128F4261A6B,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRMCIXG128F92E36EB,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRJSQQT128F149F9B4,5a905f000fc1ff3df7ca807d57edb608863db05d,7
TRSEUYU12903CAB229,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TREWPIM128F4261B51,5a905f000fc1ff3df7ca807d57edb608863db05d,7
TRWGNYQ128E07818C9,5a905f000fc1ff3df7ca807d57edb608863db05d,3
TRQHSNY128F42902A6,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRDANOF12903CC7670,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRWAEUG12903CEB0A0,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRJCIZO128F424FEF9,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRXVQAJ128F9316B65,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRLQUGG128F4261B0E,5a905f000fc1ff3df7ca807d57edb608863db05d,16
TRPSYWE128F9316B81,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRPONOG128F4275608,5a905f000fc1ff3df7ca807d57edb608863db05d,5
TREKLFH12903C9DA50,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TREXCHD128EF33FB4E,5a905f000fc1ff3df7ca807d57edb608863db05d,2
TRRRERV12903CB0C91,5a905f000fc1ff3df7ca807d57edb608863db05d,1
TRMZPXZ128F92F3495,c737ec8c1b16ce8e39115f4432c9a7fc21ec47a1,2
TRCZPQW128F429BBE8,c737ec8c1b16ce8e39115f4432c9a7fc21ec47a1,1
TRAOIAH128F92F707B,45544491ccfcdc0b0803c34f201a6287ed4e30f8,1
TROHICI12903CB0FE8,ed7d4c476013b1c3dd91982b61494bf7436083ba,1
TRMFANB128F9356836,baf47ed8da24d607e50d8684cde78b923538640f,2
TRTGEVW128F14979BB,baf47ed8da24d607e50d8684cde78b923538640f,1
TRGAQVK12903D08292,baf47ed8da24d607e50d8684cde78b923538640f,1
TROUMHD128F9355B89,baf47ed8da24d607e50d8684cde78b923538640f,1
TRINNKH128F424BDD0,baf47ed8da24d607e50d8684cde78b923538640f,2
TRLPAFT128E0781AF8,baf47ed8da24d607e50d8684cde78b923538640f,1
TRBVSQT128F427A82F,baf47ed8da24d607e50d8684cde78b923538640f,4
TROKUAR128EF3453C0,baf47ed8da24d607e50d8684cde78b923538640f,1
TRKRNZF12903CB52BC,baf47ed8da24d607e50d8684cde78b923538640f,1
TRIPNHG128EF3453B8,baf47ed8da24d607e50d8684cde78b923538640f,1
TRKZVVI128F14979BC,baf47ed8da24d607e50d8684cde78b923538640f,1
TRGCZFO128F92EE221,baf47ed8da24d607e50d8684cde78b923538640f,1
TRBSBCX128F92DEF11,baf47ed8da24d607e50d8684cde78b923538640f,1
TRILJHJ128F92D68B2,baf47ed8da24d607e50d8684cde78b923538640f,1
TRQMZCQ128EF3453BF,baf47ed8da24d607e50d8684cde78b923538640f,1
TRQKOYC128F92E4945,baf47ed8da24d607e50d8684cde78b923538640f,1
TRXHDTA128F42A077A,baf47ed8da24d607e50d8684cde78b923538640f,3
TRWBYQT128E0781140,baf47ed8da24d607e50d8684cde78b923538640f,1
TRRUBEI128F4236C6C,baf47ed8da24d607e50d8684cde78b923538640f,1
TRDRMOW12903CDB1AF,baf47ed8da24d607e50d8684cde78b923538640f,1
TRQDDKR128F423F035,baf47ed8da24d607e50d8684cde78b923538640f,1
TRSSAAP128F14979B6,baf47ed8da24d607e50d8684cde78b923538640f,3
TRSJBLT128F429EA02,baf47ed8da24d607e50d8684cde78b923538640f,1
TRGMCQT128F92FED48,baf47ed8da24d607e50d8684cde78b923538640f,1
TRYUMHX128F9356810,baf47ed8da24d607e50d8684cde78b923538640f,1
TRBOQWA128F931B0AB,baf47ed8da24d607e50d8684cde78b923538640f,2
TRTJYDU128F92E49EE,baf47ed8da24d607e50d8684cde78b923538640f,1
TRTPKJG128F4248893,baf47ed8da24d607e50d8684cde78b923538640f,1
TRLDUCS128F14979BF,baf47ed8da24d607e50d8684cde78b923538640f,2
TRPFYYL128F92F7144,baf47ed8da24d607e50d8684cde78b923538640f,1
TRZFXSA128F93073BE,baf47ed8da24d607e50d8684cde78b923538640f,2
TRQVGZA128EF3453B5,baf47ed8da24d607e50d8684cde78b923538640f,1
TRXOSGL128F42BBB25,baf47ed8da24d607e50d8684cde78b923538640f,1
TRDTMGK12903CC557F,baf47ed8da24d607e50d8684cde78b923538640f,1
TRVSPRS128F92D68B7,baf47ed8da24d607e50d8684cde78b923538640f,1
TRKKVKS128F14979BD,baf47ed8da24d607e50d8684cde78b923538640f,1
